id,data_inversa,dia_semana,horário,uf,br,km,município,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veículos,latitude,longitude,regional,delegacia,uop
201497,06/04/19,sábado,07:15:00,PB,230,31,JOÃO PESSOA,Condutor Dormindo,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,2,0,0,0,1,1,0,2,"-7,1484","-34,9129",SR-PB,DEL14/1,UOP01/PB
201582,06/04/19,sábado,12:50:00,PB,230,35,SANTA RITA,Velocidade Incompatível,Colisão lateral,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Sim,2,0,0,0,2,0,0,2,"-7,1268","-34,9412",SR-PB,DEL14/1,UOP03/PB
201600,06/04/19,sábado,16:40:00,PB,230,"11,2",CABEDELO,Velocidade Incompatível,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Múltipla,Retorno Regulamentado,Sim,2,0,0,0,2,0,0,2,"-7,0596","-34,8506",SR-PB,DEL14/1,UOP01/PB
201671,06/04/19,sábado,22:15:00,PB,230,160,CAMPINA GRANDE,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Interseção de vias,Sim,2,0,0,0,1,1,0,2,"-7,2436","-35,9375",SR-PB,DEL14/2,UOP01/PB
201674,06/04/19,sábado,22:10:00,PB,101,"84,4",BAYEUX,Falta de Atenção à Condução,Colisão com objeto estático,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Sim,2,0,2,0,0,0,2,2,"-7,14269","-34,91968",SR-PB,DEL14/1,UOP01/PB
201720,07/04/19,domingo,03:15:00,PB,230,"166,8",CAMPINA GRANDE,Ingestão de álcool,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Sim,2,0,2,0,0,0,2,1,"-7,1976","-35,955",SR-PB,DEL14/2,UOP02/PB
201810,07/04/19,domingo,12:45:00,PB,101,95,CONDE,Ingestão de álcool,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,0,1,1,2,"-7,223794","-34,91488",SR-PB,DEL14/1,UOP01/PB
201834,07/04/19,domingo,13:55:00,PB,230,"137,9",CAMPINA GRANDE,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Curva,Não,2,0,2,0,0,0,2,1,"-7,271112","-35,78647",SR-PB,DEL14/2,UOP01/PB
201852,07/04/19,domingo,16:55:00,PB,230,"15,1",CABEDELO,Não guardar distância de segurança,Engavetamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,6,0,1,0,4,1,1,4,"-7,093","-34,8482",SR-PB,DEL14/1,UOP01/PB
201905,07/04/19,domingo,19:30:00,PB,230,"337,1",PATOS,Ingestão de álcool,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Interseção de vias,Sim,2,0,1,0,1,0,1,2,"-7,0084","-37,2829",SR-PB,DEL14/3,UOP01/PB
202030,08/04/19,segunda-feira,09:30:00,PB,230,20,JOÃO PESSOA,Falta de Atenção à Condução,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,"-7,1337","-34,8544",SR-PB,DEL14/1,UOP01/PB
202066,08/04/19,segunda-feira,12:45:00,PB,104,"132,3",CAMPINA GRANDE,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Interseção de vias,Sim,2,0,1,0,1,0,1,2,"-7,307876","-35,89344",SR-PB,DEL14/2,UOP03/PB
202172,08/04/19,segunda-feira,23:10:00,PB,230,"25,9",JOÃO PESSOA,Falta de Atenção à Condução,Colisão com objeto estático,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,"-7,169148","-34,88039",SR-PB,DEL14/1,UOP01/PB
202228,09/04/19,terça-feira,11:20:00,PB,101,"98,3",CONDE,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Não,3,0,2,0,1,0,2,2,"-7,246923","-34,93114",SR-PB,DEL14/1,UOP01/PB
202325,09/04/19,terça-feira,21:30:00,PB,230,"23,5",JOÃO PESSOA,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Plena Noite,Crescente,Vento,Dupla,Reta,Sim,3,0,2,0,1,0,2,2,"-7,1562","-34,8574",SR-PB,DEL14/1,UOP01/PB
202550,11/04/19,quinta-feira,08:20:00,PB,230,"20,2",JOÃO PESSOA,Falta de Atenção à Condução,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,0,0,2,0,0,2,"-7,1337","-34,8544",SR-PB,DEL14/1,UOP01/PB
202554,11/04/19,quinta-feira,08:10:00,PB,230,"130,1",MASSARANDUBA,Falta de Atenção à Condução,Atropelamento de Pedestre,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,1,0,0,0,1,0,1,"-7,2685","-35,7213",SR-PB,DEL14/2,UOP01/PB
202616,11/04/19,quinta-feira,15:35:00,PB,230,"0,2",CABEDELO,Não guardar distância de segurança,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,0,2,0,0,2,"-6,9711","-34,8382",SR-PB,DEL14/1,UOP01/PB
202626,11/04/19,quinta-feira,17:42:00,PB,230,12,CABEDELO,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,2,0,1,0,2,2,"-7,082665","-34,84895",SR-PB,DEL14/1,UOP01/PB
202776,12/04/19,sexta-feira,13:30:00,PB,230,77,RIACHÃO DO POCO,Defeito Mecânico no Veículo,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-7,1869","-35,2871",SR-PB,DEL14/1,UOP02/PB
202835,12/04/19,sexta-feira,17:25:00,PB,230,14,JOÃO PESSOA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Anoitecer,Decrescente,Nublado,Dupla,Viaduto,Sim,3,0,1,0,2,0,1,2,"-7,0844","-34,8488",SR-PB,DEL14/1,UOP01/PB
202852,12/04/19,sexta-feira,19:00:00,PB,230,14,JOÃO PESSOA,Não guardar distância de segurança,Engavetamento,Sem Vítimas,Plena Noite,Decrescente,Nublado,Dupla,Não Informado,Sim,3,0,0,0,3,0,0,3,"-7,0844","-34,8488",SR-PB,DEL14/1,UOP01/PB
202887,12/04/19,sexta-feira,21:20:00,PB,230,13,CABEDELO,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Não Informado,Sim,2,0,1,0,0,1,1,2,"-7,0772","-34,8494",SR-PB,DEL14/1,UOP01/PB
202942,13/04/19,sábado,04:30:00,PB,230,11,CABEDELO,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Sem Vítimas,Amanhecer,Decrescente,Nublado,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,"-7,064534","-34,85025",SR-PB,DEL14/1,UOP01/PB
